,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
676,FDY10,OUT013,1458.423416360224
677,FDP12,OUT018,1154.6833518692292
678,NCN26,OUT049,2079.965440152147
679,FDK44,OUT013,2305.811234650666
680,FDC28,OUT049,1940.32521779835
681,FDJ41,OUT027,5603.343295603743
682,NCT29,OUT035,1730.9561862266
683,NCH42,OUT019,2520.200418828055
684,FDU60,OUT018,3162.054186367121
685,FDS02,OUT045,2802.2700377010137
686,FDC51,OUT046,2090.6925805530427
687,FDU03,OUT013,2532.632782709078
688,FDX39,OUT045,3242.59947666765
689,NCY05,OUT010,-946.8902879281035
690,NCL06,OUT027,5465.155699203411
691,FDD32,OUT035,1213.3924665634745
692,NCN41,OUT045,1789.9678872823574
693,NCX53,OUT049,2492.0933561777624
694,FDU57,OUT019,1210.4886175194297
695,FDQ23,OUT046,1720.8571975507175
696,FDQ52,OUT045,3657.8215487013726
697,FDC14,OUT045,583.4875750082401
698,FDY09,OUT035,2629.2929168559485
699,FDQ28,OUT045,2364.5721390282206
700,FDV25,OUT046,3509.769957432323
701,FDJ07,OUT035,1708.2309618577547
702,DRB25,OUT049,1902.1820545697296
703,FDK52,OUT019,2363.25214189942
704,FDY52,OUT027,2511.839594376662
705,FDB28,OUT046,3071.9139251110396
706,FDT36,OUT035,302.90804064364374
707,FDV25,OUT017,3086.079521982508
708,NCN07,OUT027,3508.5006905400146
709,FDC57,OUT017,2665.58454983071
710,FDQ03,OUT018,4220.275781374496
711,FDU23,OUT017,2263.547510857732
712,NCX41,OUT035,3188.0491908004265
713,NCD06,OUT035,478.0705469231907
714,FDW08,OUT045,1398.4292382430544
715,NCU29,OUT017,1908.3271261805094
716,NCE06,OUT013,2142.8487173605217
717,FDV52,OUT010,197.59438829868122
718,FDB02,OUT017,2453.762823972147
719,NCR18,OUT045,597.7135387953758
720,FDK16,OUT049,1798.1953654307295
721,NCQ29,OUT010,2380.4280179868038
722,FDZ01,OUT019,712.9866923696864
723,FDW27,OUT035,2179.6877099615162
724,FDD17,OUT018,4263.485250017056
725,FDW39,OUT013,2534.019024920818
726,DRH59,OUT045,1047.0048364232803
727,FDS52,OUT013,1363.398397870822
728,FDU40,OUT027,4521.203515321211
729,NCF54,OUT013,2402.3748102329664
730,FDH46,OUT045,1564.454024434739
731,NCP14,OUT049,1757.4539281741286
732,FDH50,OUT049,3261.0170888776915
733,DRF15,OUT010,971.4614557796172
734,FDV27,OUT027,2890.795386364758
735,NCJ06,OUT049,2128.350493671302
736,FDN02,OUT018,3686.8588035482103
737,FDQ51,OUT049,1063.8220373477384
738,FDQ07,OUT017,3074.997001243341
739,FDS45,OUT049,1973.3866039542622
740,NCJ06,OUT045,1791.197909379704
741,FDD36,OUT035,1709.0031257607807
742,FDY25,OUT045,2762.6796425049138
743,FDU52,OUT046,2450.769722597623
744,DRK47,OUT017,3166.9375297130623
745,NCL30,OUT017,1604.9283185821077
746,FDN22,OUT035,3668.32373218377
747,NCF30,OUT027,3296.825627091844
748,FDK03,OUT035,3842.8434387326456
749,FDT45,OUT017,459.6766655873755
750,NCC54,OUT027,5107.741290547008
751,FDP08,OUT018,3517.39013274296
752,FDU44,OUT046,2637.8477674193878
753,DRG39,OUT035,707.0239952857796
754,FDU32,OUT049,2185.6641256964263
755,FDY27,OUT049,3109.9390530533406
756,NCP54,OUT013,1636.0452883760145
757,NCZ41,OUT049,2178.9764982817337
758,DRL49,OUT013,1965.1223588730663
759,FDI05,OUT018,1650.2235740736642
760,FDY56,OUT045,3450.61302970285
761,DRC13,OUT013,1770.5656587867106
762,NCV29,OUT017,2447.064833176966
763,FDR24,OUT049,1660.442772696611
764,FDZ34,OUT018,3470.529394511676
765,FDP37,OUT035,1658.023979812855
766,FDX08,OUT027,4321.741457591455
767,FDS57,OUT045,2008.6944088740179
768,NCG18,OUT049,1873.7078924854654
769,FDK25,OUT018,3040.848591819133
770,FDH53,OUT049,1603.1669329309639
771,DRI59,OUT018,4052.2972472323313
772,FDA52,OUT046,2741.44239878217
773,FDT20,OUT010,-874.5568523387062
774,FDE36,OUT019,1541.8431478458865
775,FDI24,OUT017,2291.9738863907114
776,FDB28,OUT018,3564.973658687212
777,FDV11,OUT017,2374.16904182732
778,FDP01,OUT046,2483.0569010950176
779,FDD34,OUT027,4033.252325678022
780,FDJ50,OUT027,2317.097781296932
781,FDZ44,OUT013,1573.7419178692471
782,DRO59,OUT035,1047.6543974227752
783,DRB48,OUT045,628.2059615050343
784,FDR21,OUT018,3226.702590980553
785,NCE42,OUT010,2251.722002919251
786,FDO23,OUT046,1354.4747382803412
787,NCE30,OUT018,3745.7474395478607
788,FDQ22,OUT035,454.8344349064646
789,FDY01,OUT045,1550.7792033170972
790,FDS08,OUT017,2378.0671196527564
791,FDG28,OUT018,4425.458252631182
792,FDQ51,OUT018,1380.1588787905239
793,FDB05,OUT017,3452.0053168378504
794,FDO56,OUT049,2123.2867193255765
795,FDE02,OUT018,2042.703136368345
796,FDN45,OUT017,2977.9553905792973
797,FDS09,OUT013,474.65230416215786
798,NCA54,OUT018,3363.3380550547904
799,FDP09,OUT010,1856.5671823141788
800,FDC53,OUT045,1503.7158212138693
801,NCM55,OUT017,2483.6894187128946
802,FDL09,OUT018,3083.927344126329
803,FDA11,OUT019,405.5550928114094
804,FDA50,OUT045,1303.7531337668192
805,FDC23,OUT017,2450.479276140947
806,FDE22,OUT049,2754.7425117966163
807,FDD23,OUT046,3023.1074631439574
808,NCA29,OUT049,2964.2948270865095
809,FDK38,OUT046,2345.192594537062
810,DRC13,OUT046,2069.1648360984996
811,NCP43,OUT049,3055.0498489487804
812,FDX28,OUT049,1682.5765000196702
813,FDF08,OUT049,1672.6792440292688
814,FDZ33,OUT046,2294.6080864304677
815,FDD10,OUT049,3081.335107748095
816,FDO58,OUT017,2157.531802440216
817,FDI50,OUT017,3284.983782931909
818,FDO58,OUT045,2486.576235459987
819,FDX08,OUT013,2568.9677004623773
820,NCK17,OUT010,-834.9042065216081
821,FDF39,OUT035,4019.2939845149835
822,FDU45,OUT010,338.5010241206114
823,NCJ18,OUT018,2168.438677189933
824,DRC27,OUT019,2782.2032341627455
825,DRC25,OUT035,1211.6913291213805
826,FDU59,OUT035,2270.611535227657
827,FDU28,OUT035,2919.084717318874
828,NCP30,OUT046,708.1896697261586
829,FDB39,OUT018,1405.3678418837262
830,FDE41,OUT013,1084.9309346061082
831,DRH11,OUT010,-646.8422398238209
832,FDA58,OUT045,3485.962657755111
833,FDU50,OUT046,1868.7272134710124
834,FDM34,OUT013,1693.6964616004761
835,FDM44,OUT027,3079.1669478408417
836,FDR39,OUT045,2696.9732469254172
837,FDM25,OUT045,2665.3733804812277
838,FDQ49,OUT049,2747.137424417049
839,DRH25,OUT018,1430.5806733688091
840,FDM09,OUT027,4118.661174077606
841,FDL44,OUT019,1550.0436238299876
842,NCR42,OUT018,1044.1499261255422
843,DRL59,OUT046,955.6720582941193
844,FDX43,OUT013,2277.8172250883545
845,DRK47,OUT010,2034.7109275198472
846,FDU48,OUT018,2566.675982903174
847,FDY12,OUT045,584.3847657097176
848,NCN43,OUT018,2497.348465264196
849,NCM55,OUT018,3357.199714005387
850,FDQ21,OUT027,3458.1856554542624
851,FDX13,OUT035,3753.8572488370187
852,NCK30,OUT027,5380.1256133077095
853,FDG20,OUT049,2907.0881357938983
854,DRG27,OUT017,187.59959068243825
855,FDY14,OUT018,4613.4435569529105
856,FDP59,OUT035,1475.485359305555
857,FDU60,OUT017,2376.783711998669
858,NCC18,OUT019,1252.9547903370822
859,DRJ39,OUT017,3064.613456784398
860,FDS07,OUT049,1933.4030042502968
861,FDM08,OUT027,4972.412580663056
862,FDP51,OUT045,1763.5476256946272
863,FDU16,OUT035,1150.117892889708
864,FDH12,OUT013,1311.5389639469495
865,DRE48,OUT010,1679.54222722213
866,NCL42,OUT027,5271.794434083382
867,FDR21,OUT045,2627.890737108382
868,NCW29,OUT035,1909.0921184916033
869,FDO11,OUT013,3695.6982654246117
870,NCM31,OUT049,2390.5699855981998
871,FDV35,OUT019,1136.8726788885388
872,FDF58,OUT017,639.8884339051315
873,NCE43,OUT049,2785.9134557164803
874,FDA02,OUT035,2162.70349443839
875,DRL37,OUT010,-778.7872823812678
876,FDR24,OUT018,1978.1550057173981
877,FDW59,OUT049,1581.0644399763964
878,FDS22,OUT049,1036.7556794694838
879,FDW24,OUT017,413.2286166618567
880,FDU24,OUT035,1225.669337098046
881,FDA21,OUT027,4387.149344695019
882,FDH58,OUT027,3303.169302176982
883,FDW36,OUT018,2135.112138601896
884,FDI45,OUT027,4176.110324860048
885,FDU01,OUT018,3548.6342173702146
886,FDF35,OUT027,2996.218411294411
887,FDU43,OUT019,2662.34418737698
888,FDE24,OUT019,1060.187683486673
889,FDK50,OUT049,2821.5843508300736
890,FDG31,OUT045,895.1761080341748
891,FDC60,OUT045,1252.6001421466576
892,FDL36,OUT013,1069.201358361598
893,FDP21,OUT013,2753.008032812233
894,FDW16,OUT045,1366.7118755095203
895,FDX02,OUT017,3101.777120008102
896,FDQ58,OUT027,3916.0150450928827
897,FDT51,OUT046,1896.3138851869985
898,FDD59,OUT049,1503.9663439196506
899,NCM42,OUT018,2256.7305888791266
900,FDA57,OUT018,1168.804721059771
901,FDZ48,OUT035,1659.7467312532253
902,FDE46,OUT045,2317.8703570647526
903,NCZ30,OUT019,873.6270118685256
904,FDB56,OUT017,2562.4271515050923
905,FDA25,OUT027,3111.6438691254893
906,FDD20,OUT013,1734.7682340542387
907,FDL25,OUT013,1073.632491670579
908,NCO18,OUT049,3034.6633494531875
909,FDJ45,OUT017,116.95045861346011
910,FDR12,OUT035,2573.343469239631
911,NCF19,OUT010,-728.2182507168388
912,FDK25,OUT046,2532.628298301804
913,NCR17,OUT046,1866.1988590167625
914,FDC52,OUT046,2541.1221548431977
915,NCA54,OUT017,2449.415211858818
916,FDR45,OUT010,2290.185817902295
917,NCM19,OUT049,2006.208117327987
918,FDF39,OUT027,5664.648593459697
919,FDX23,OUT049,1785.7021957204593
920,FDD58,OUT027,2998.009137457786
921,FDX28,OUT013,1157.3198437855535
922,NCD31,OUT013,2284.3045745963072
923,FDU57,OUT018,2867.5757047797715
924,FDI27,OUT046,827.2813345416962
925,NCM42,OUT046,1769.4774272609297
926,FDD32,OUT027,2792.381391344535
927,FDI34,OUT013,3269.606364584915
928,NCM29,OUT049,2311.787400781994
929,FDG46,OUT018,2367.5002180582314
930,DRC01,OUT010,-556.1103532921916
931,FDB15,OUT027,5422.6072658343655
932,NCA17,OUT027,3798.8062918905357
933,FDF10,OUT046,2244.9285143409247
934,FDR26,OUT027,4254.940130270701
935,FDI02,OUT049,1939.2488108782395
936,NCM54,OUT010,479.5904307150945
937,FDF14,OUT013,2099.4875829989396
938,FDJ33,OUT010,345.4707881818872
939,FDM20,OUT035,3684.4521417121055
940,FDC03,OUT027,4527.2045518109135
941,NCX05,OUT046,1787.4165261290468
942,NCM41,OUT027,2905.99070241484
943,NCU29,OUT010,867.0222512155174
944,FDQ59,OUT017,959.5472808343429
945,FDH46,OUT010,166.36413320629026
946,FDH09,OUT013,487.76210804185826
947,NCD06,OUT045,532.7176425850762
948,FDC15,OUT035,2054.496196661718
949,DRD37,OUT027,2255.460804758167
950,FDT28,OUT027,3765.2902013850667
951,FDR28,OUT027,4099.297958780513
952,FDT38,OUT017,942.757586342633
953,FDV34,OUT027,2745.3749720377477
954,FDY52,OUT035,896.1431907949454
955,FDB34,OUT013,1079.9316308650305
956,DRL23,OUT018,2259.0771690123593
957,DRB24,OUT046,2542.9367792661724
958,FDJ50,OUT046,941.9257334190831
959,FDQ49,OUT035,2308.4045556916863
960,FDP20,OUT035,1779.4772940200055
961,FDV19,OUT027,4014.9485000053514
962,NCR54,OUT045,2875.8578512128547
963,FDO09,OUT010,2422.833165031008
964,FDS57,OUT018,2669.6771565804675
965,FDN10,OUT049,2081.23389814126
966,FDV23,OUT049,2112.250721883069
967,FDY28,OUT049,3476.0227504098507
968,DRG51,OUT013,2332.706490454937
969,FDD45,OUT019,201.8206098325993
970,NCL18,OUT027,4271.147833004594
971,NCM29,OUT013,1781.4499140793841
972,FDF17,OUT027,4529.485846118303
973,FDE22,OUT017,2163.355072740069
974,FDQ22,OUT017,229.01455424202413
975,FDS01,OUT013,2556.2727205114543
976,FDW35,OUT027,2178.7565258295044
977,FDJ33,OUT046,1985.221897258043
978,NCF54,OUT035,2504.789639295945
979,FDE09,OUT013,1465.8116418032323
980,NCE06,OUT045,2335.709836259723
981,DRH49,OUT049,1574.4682095658231
982,FDY43,OUT045,2467.207935258321
983,NCT05,OUT017,3620.1440595249246
984,FDZ34,OUT045,2842.158989622845
985,FDL38,OUT017,1086.4640408714004
986,FDZ31,OUT017,2527.4384925752374
987,FDR14,OUT035,512.2876333863592
988,NCN54,OUT049,1504.055715863779
989,NCC42,OUT027,3635.241128281448
990,FDK08,OUT017,1305.8650084561095
991,FDP59,OUT013,1390.2095696918223
992,FDV22,OUT035,2397.444093262265
993,FDD33,OUT035,3393.5727635262033
994,DRE60,OUT027,4863.034143820272
995,FDK52,OUT046,3541.2360340158616
996,FDA02,OUT017,1978.9294628280804
997,FDM56,OUT049,1914.5958482879073
998,FDE57,OUT035,2064.338311985501
999,FDM32,OUT045,1317.694667106825
1000,NCQ30,OUT027,3377.836013309388
1001,FDQ27,OUT027,3224.367000251585
1002,FDT60,OUT027,3364.2618125983495
1003,FDU43,OUT049,4024.1039339773365
1004,NCO55,OUT035,1425.5633163712164
1005,FDG02,OUT045,2929.615666176786
1006,FDJ28,OUT013,2721.3111741482326
1007,FDP40,OUT045,1715.9535521159128
1008,FDJ38,OUT045,2931.128456702813
1009,NCC54,OUT017,3292.683143372776
1010,NCZ41,OUT046,1973.8469419740832
1011,FDK38,OUT019,1384.7204143911017
1012,FDU52,OUT013,2103.9374174673503
1013,FDC40,OUT046,1270.68778543814
1014,NCR30,OUT017,727.6382664777063
1015,NCN18,OUT017,1229.6005817385403
1016,FDB50,OUT035,895.4359155233924
1017,FDG04,OUT013,2705.0603691649158
1018,FDR26,OUT035,2605.688996858509
1019,NCT17,OUT018,3467.4512961723926
1020,FDX35,OUT027,4999.095415347989
1021,FDS12,OUT046,1845.2595645382926
1022,NCZ29,OUT027,3377.627753785387
1023,FDB38,OUT010,1126.1343998676125
1024,FDP12,OUT013,347.15656973884984
1025,FDP22,OUT046,833.6685854820275
1026,FDS26,OUT018,4525.138965030366
1027,FDR52,OUT046,3056.836940114317
1028,DRJ13,OUT046,2581.925022882731
1029,FDU48,OUT027,3487.9997579730166
1030,FDE29,OUT035,635.8415096621789
1031,NCT29,OUT049,2110.444538516576
1032,DRK37,OUT018,3515.0837153926736
1033,FDK55,OUT046,1455.643520139879
1034,FDR07,OUT046,1503.2261004814009
1035,FDO21,OUT027,5076.667056464807
1036,FDK46,OUT049,4304.664719943121
1037,FDB12,OUT045,1486.4874454109527
1038,FDT31,OUT027,4461.734363656042
1039,FDJ33,OUT045,1823.5114535194402
1040,FDC26,OUT027,3049.2660033002644
1041,NCQ02,OUT045,2882.408208996617
1042,FDP08,OUT010,1397.7665656679474
1043,FDB11,OUT027,4961.97971499746
1044,FDV55,OUT013,1972.4169939244566
1045,FDW20,OUT049,2175.2137935676014
1046,NCJ18,OUT019,484.5855815899149
1047,FDC41,OUT018,1595.6682915036413
1048,FDE14,OUT027,3121.095145956822
1049,FDG35,OUT013,2555.792279169652
1050,FDF45,OUT035,841.109027784958
1051,FDS19,OUT027,2697.4361651161635
1052,FDS58,OUT019,1546.3919201832414
1053,FDA26,OUT017,3065.4481576158755
1054,FDM32,OUT049,1656.393902149283
1055,FDL45,OUT046,2043.5223703081188
1056,FDZ55,OUT049,2776.164329271564
1057,FDY37,OUT049,2537.1338294848942
1058,FDO46,OUT046,3140.2355175692333
1059,FDQ60,OUT046,1880.7702870122798
1060,FDA19,OUT018,2550.4468056472306
1061,FDL15,OUT046,2460.711475661202
1062,FDM10,OUT018,3800.01098349267
1063,NCL05,OUT017,270.20216351508884
1064,DRK49,OUT010,-769.7930299472062
1065,NCE18,OUT027,5411.795340150988
1066,FDG40,OUT049,796.5239063928932
1067,DRI59,OUT045,3402.0111254017006
1068,FDK28,OUT035,3808.6140305347367
1069,NCD06,OUT019,-492.2366694281343
1070,FDO11,OUT019,2940.00985969744
1071,FDK27,OUT046,1983.3310957214167
1072,FDT43,OUT027,2289.689065860902
1073,FDD38,OUT018,2235.5045643107906
1074,FDA16,OUT049,3698.8762623561283
1075,FDL14,OUT027,3939.4990485910344
1076,NCM17,OUT049,888.5962974863103
1077,FDD20,OUT045,1868.4919221669784
1078,FDA40,OUT045,1399.6273567685316
1079,FDL43,OUT045,1142.4522308898722
1080,FDV15,OUT045,1339.8288256723886
1081,FDE52,OUT046,1536.698698794543
1082,NCL17,OUT010,690.5960388749231
1083,NCJ31,OUT045,3395.166052163389
1084,FDR60,OUT045,985.0951329216387
1085,NCA18,OUT035,1622.4469503388232
1086,FDS21,OUT027,2543.758824648005
1087,FDW09,OUT035,1148.2334160363544
1088,FDL26,OUT035,2318.9699130300146
1089,FDS47,OUT018,1786.2952273889632
1090,FDC39,OUT046,3100.245501522097
1091,FDT51,OUT035,1684.5658808289618
1092,FDK40,OUT035,3983.7644596262394
1093,NCG19,OUT045,3394.5392955907478
1094,FDZ07,OUT046,1002.9536607859732
1095,FDF08,OUT027,2873.1329764177967
1096,FDO04,OUT013,601.7607294062416
1097,FDK41,OUT018,1700.2581227896112
1098,FDP15,OUT049,4169.390466322808
1099,NCD43,OUT018,2206.247135721171
1100,NCP18,OUT013,2050.2505616877625
1101,FDZ51,OUT046,1642.2768904078162
1102,DRH13,OUT035,1606.0189798352185
1103,FDF38,OUT045,608.4951903248457
1104,NCI43,OUT045,684.9319278813159
1105,FDM38,OUT027,2292.3610097919736
1106,FDS03,OUT013,671.0693207480947
1107,DRJ47,OUT017,2325.3248404130863
1108,FDT50,OUT010,-78.44302320563361
1109,FDV02,OUT046,2723.32018734082
1110,NCG18,OUT017,1265.2338396390824
1111,FDW52,OUT046,2691.7462120954588
1112,FDS40,OUT035,454.87522041397006
1113,FDN31,OUT017,2554.6866226561515
1114,FDA37,OUT045,1857.3035829553992
1115,FDA15,OUT046,4004.310144437705
1116,FDL39,OUT046,2905.8980708426748
1117,FDJ53,OUT045,1760.590223485271
1118,FDX22,OUT013,3084.926210168744
1119,NCZ42,OUT045,3665.113716633697
1120,FDD56,OUT027,4171.743231134718
1121,FDD40,OUT017,2732.9291031154535
1122,FDS50,OUT013,3130.3996172551
1123,NCN14,OUT013,2645.592627961597
1124,FDT15,OUT013,2625.0350642491594
1125,NCS18,OUT027,3147.584608581737
1126,NCO26,OUT010,212.82587458697617
1127,FDF58,OUT018,1549.0712707947023
1128,NCB19,OUT013,984.1291509716557
1129,FDH26,OUT017,1884.6248844209294
1130,DRB24,OUT027,3922.861894958723
1131,FDA49,OUT018,1843.7066847988654
1132,FDB32,OUT045,1418.8947590571624
1133,FDI36,OUT017,2811.8156821929824
1134,NCA17,OUT010,828.3924667444271
1135,FDH22,OUT013,1522.0724991903726
1136,NCM26,OUT018,2981.8760678938493
1137,FDT15,OUT027,4379.048844626686
1138,FDB16,OUT018,1893.9197438891179
1139,NCP54,OUT027,3398.2767223763854
1140,FDJ36,OUT013,1226.4839522256525
1141,FDO28,OUT045,1726.1257524992302
1142,FDU09,OUT013,580.9364407927217
1143,FDF29,OUT017,1720.6585748503285
1144,FDY08,OUT013,1757.2089396847268
1145,DRJ59,OUT018,1188.9118988590171
1146,FDT23,OUT027,2710.291394698669
1147,FDU15,OUT018,1206.484762134869
1148,FDT47,OUT013,1311.5240776949358
1149,FDI53,OUT019,1662.0963687715325
1150,FDR59,OUT018,4642.433189581392
1151,FDD53,OUT035,475.1363388585951
1152,FDY51,OUT017,2989.7265235495124
1153,FDT04,OUT049,743.4085314328477
1154,FDU51,OUT049,2974.02478833348
1155,FDG14,OUT035,2254.6126525499003
1156,NCU06,OUT045,3439.514100250611
1157,DRG25,OUT046,3038.836701490977
1158,DRH49,OUT035,1211.9999261469325
1159,FDN15,OUT035,2053.1306219547446
1160,FDL43,OUT018,1753.8520520507755
1161,NCT18,OUT049,3062.80739218789
1162,NCB31,OUT013,3656.5631233805
1163,FDK57,OUT035,1647.0134699786481
1164,FDY04,OUT019,1545.0827954221
1165,NCP54,OUT046,1964.228582461215
1166,FDF41,OUT013,3382.4708054124726
1167,FDM01,OUT045,1623.5421328908978
1168,FDW03,OUT045,1615.338412015024
1169,FDF28,OUT045,1875.337153901441
1170,FDY37,OUT017,1914.621072023354
1171,FDQ03,OUT017,3317.1493025405684
1172,FDP51,OUT027,3326.026270690221
1173,FDJ40,OUT017,1396.2725614755009
1174,FDC32,OUT049,1619.082941248063
1175,DRI49,OUT027,2555.093220282098
1176,NCW54,OUT017,397.6305166011118
1177,FDF09,OUT017,268.62661011106707
1178,FDP45,OUT018,4512.864686130519
1179,DRJ23,OUT018,3487.498186986783
1180,FDS59,OUT017,1407.2198741965303
1181,FDY08,OUT046,2082.0974598885246
1182,FDX16,OUT049,2519.055969988052
1183,FDY16,OUT018,3385.6588896846374
1184,FDK32,OUT035,2348.6240088158443
1185,FDQ22,OUT013,349.2870321135954
1186,NCC31,OUT018,2999.494153366913
1187,FDG58,OUT049,2635.7987819009045
1188,DRF48,OUT013,2687.453251388124
1189,DRH36,OUT049,1447.6951211725868
1190,NCR30,OUT035,967.8577096805343
1191,FDB03,OUT019,2461.3828627777693
1192,FDZ28,OUT027,3475.462080740162
1193,FDR35,OUT017,2753.25632814845
1194,DRD15,OUT027,5108.078862071421
1195,FDJ33,OUT019,815.3053602761286
1196,FDA56,OUT010,489.0867715590439
1197,FDP56,OUT046,811.7645094120617
1198,NCT30,OUT046,751.6627484568126
1199,FDK15,OUT017,1101.0255934808692
1200,FDH44,OUT018,2944.3660927895353
1201,FDV01,OUT013,2106.8731357645365
1202,DRG03,OUT017,2004.836663841962
1203,FDG50,OUT027,2912.8930349345283
1204,FDR16,OUT010,1761.21728447133
1205,FDZ60,OUT046,1620.4172503031
1206,DRG03,OUT045,2310.651970280717
1207,FDS56,OUT018,4714.0983579654585
1208,FDU33,OUT045,517.9415246440944
1209,DRD27,OUT035,1454.4212737364646
1210,FDW22,OUT046,3664.6372191514834
1211,DRA24,OUT045,2535.092677519851
1212,FDF38,OUT049,942.5270219212655
1213,FDX48,OUT013,2178.6018350905533
1214,FDS58,OUT018,3133.7037343211355
1215,FDC32,OUT046,1421.8255760954212
1216,NCQ29,OUT045,3873.943224448602
1217,DRK39,OUT018,1875.1020602146364
1218,NCS38,OUT017,1323.4800052018436
1219,DRO47,OUT013,1389.2504293725488
1220,DRG27,OUT027,2067.221493182202
1221,FDC57,OUT027,4487.6459993215885
1222,FDS55,OUT046,2295.8600232127214
1223,NCJ06,OUT018,2405.6874890788404
1224,FDO01,OUT019,1086.8979400583312
1225,NCM55,OUT045,2749.0436914024062
1226,FDC52,OUT049,2737.047337272105
1227,FDQ15,OUT045,1026.9955593956115
1228,NCT30,OUT027,2144.707225722678
